id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
at7QR5OwOeFMM3sTUy0W1g==,Propiedad,2020-11-28,2020-11-29,2020-11-28,,,Colombia,Antioquia,Medellín,,,,,,3.0,,,680000000.0,COP,,Casa en Venta Ubicado en RIONEGRO,"Codigo Inmueble 6349 No pierdas esta oportunidad!! Hermosa casa con 3 habitaciones, 3 baños completos, 01 baño social, garaje 02. Iluminado, buena ventilación, Patio interno, cuarto útil, cómodas áreas hacen de este inmueble un lugar único para vivir, cerca a Centros Comerciales, supermercados, restaurantes. Porque los asuntos importantes deben quedar en manos de expertos, llámanos para ampliarte la información.",Casa,Venta
YiBimrxoKUbHH3y9LGUsZg==,Propiedad,2020-11-28,2020-11-29,2020-11-28,,,Colombia,Antioquia,Medellín,,,,,,4.0,,,1550000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 6519 No pierdas esta excelente oportunidad!! Lujoso apartamento ubicado en un exclusivo sector del Poblado, con una vista que muchos sueñan, rodeado de un entorno campestre que le otorga tranquilidad y un ambiente natural. Con 4 habitaciones, sala, comedor, cocina integral, 4 baños completos, parqueadero. Cerca de Centros Comerciales, supermercados, restaurantes. Porque los asuntos importantes deben quedar en manos de expertos, llámanos para ampliarte la información. Código Interno: 6519",Apartamento,Venta
8nqLrDW2mw0LiQ6U0T0tYw==,Propiedad,2020-11-28,2020-12-09,2020-11-28,4.672,-74.049,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Chapinero,Chico Norte,3.0,3.0,3.0,,172.0,2300000000.0,COP,,Apartamento En Venta En Bogota Chico Norte Cod. VREI18194,"CHIC NORTE. ESPECTACULAR PH DPLEX AUTOMATIZADO. AMPLIOS ESPACIOS, MODERNO, TECHOS ALTOS. SALA CON CHIMENEA Y SALIDA A TERRAZA CON VISTA A LA CIUDAD, COMEDOR INDEPENDIENTE, BAO SOCIAL, COCINA ABIERTA, ZONA DE LAVANDERA. TRES HABITACIONES LA PRINCIPAL CON BAO PRIVADO Y WALK- IN CLOSET, BAO AUXILIAR, ESTUDIO, TODAS LAS ALCOBAS SALEN A UNA TERRAZA CON LINDA VISTA. CUATRO GARAJES Y UN DEPSITO. EL EDIFICIO CUENTA CON ZONAS HMEDAS, GIMNASIO, CANCHA DE SQUASH, PARQUE INFANTIL, SALA DE REUNIONES, TERRAZA CON BBQ, BICICLETERO, PARQUEADERO DE VISITANTES, PLANTA ELCTRICA Y CALDERA. SECTOR CON PARQUES, ZONAS VERDES Y ZONAS COMERCIALES. INF. MERCY MESA. TRES DIECIOCHO SEIS NOVENTA Y CINCO CERO CERO TRES.",Apartamento,Venta
Eg+fdSayQjDFrmXJRElmqQ==,Propiedad,2021-06-03,2021-07-30,2021-06-03,4.6808455,-74.0446483,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Chapinero,Chico Reservado,1.0,1.0,1.0,,,315000000.0,COP,,APARTAESTUDIO CHICO,"Se vende hermoso apartaestudio en primer piso, remodelado, con patio privado de 13mt2, frente a un parque. Una habitación, corriente de aire en todo el apartamento con gran salón, ventana termoacústica en la habitación, parqueadero de 14mt2, vigilancia 24/7. 10 minutos a pie hasta el parque de la 93. Con muy buena oportunidad de renta sobre Airbnb.",Apartamento,Venta
1iWtnhFD7cMYdjtfhX5E2w==,Propiedad,2021-06-03,9999-12-31,2021-06-03,4.668425,-74.044815,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Chapinero,,2.0,2.0,,,,1020000000.0,COP,,EXCELENTE APTO REMODELADO CABRERA ALTA - VENTA.,"Espectacular apartamento con un grandioso balcón de 18 m2, piso 8 exterior con vista al sur, cuenta con dos habitaciones, cada habitación con su baño, baño social, cocina abierta muy amplia, incluye lavavajillas, comedor auxiliar, zona de lavandería, remodelado año y medio, dos parqueaderos en línea, deposito, gimnasio, zonas húmedas, cancha de squash, parque infantil, sala de conductores. ¡Qué esperas para verlo!
",Apartamento,Venta
52D1Nwf3vbHk0KrBwnf/ZA==,Propiedad,2021-06-03,2021-06-30,2021-06-03,4.709,-74.03,Colombia,Cundinamarca,Bogotá D.C,Zona Norte,Usaquén,Bella Suiza,,2.0,2.0,,,310000000.0,COP,,APARTAMENTO EN VENTA EN Bogota,"VENDO APARTAMENTO EN BOGOTA ZONA NORTE BARRIO BELLA SUIZA, UN HERMOSO SECTOR RODEADO DE PARQUES Y ZONAS DE ESPARCIMIENTO AL LADO DE LA UNIVERSIDAD EL BOSQUE, MUY CERCA DE USAQUÉN, UNICENTRO Y HACENDA SANTA BARBARA, EN EDIFICIO SIN ASCENSOR, 60 MTRS, DE 2 HABITACIONES, 2 BAÑOS, UN ESTUDIO, UN PARQUEADERO Y UN DEPÓSITO, EN CONJUNTO CERRADO CON PARQUE INFANTIL, EXCELENTE VALOR DE METRO CUADRADO EN UNA ZONA DE ALTA VALORIZACIÓN, EXCELENTE OPCIÓN.",Apartamento,Venta
qK5UFJY5Ondd1uKqRnOyPQ==,Propiedad,2021-06-03,9999-12-31,2021-06-03,6.2029471,-75.5598142,Colombia,Antioquia,Medellín,El Poblado,,,3.0,3.0,,,,650000000.0,COP,,APARTAMENTO EN VENTA EN EL POBLADO,"Iluminado Apartamento en venta en el sector del poblado, cuenta con un área de 136.66 metros, cuenta con 3 habitaciones, 4 baños( 1 privado, 2 sociales, y uno de servicio) piso en madera y mármol, cocina integral abierta con isla central, cuenta con dos vestieres y dos closets y uno de linos, cuenta con un balcón que da a una gran vista, cuenta con su amplia sala comedor, un estudio y su zona de ropas

El apartamento esta totalmente remodelado, cuenta con un parqueadero lineal y cuarto util, la zona cuenta con gimnasio, juegos infantiles, zonas verdes, senderos, porteria las 24 horas y parqueadero para visitantes vj324
",Apartamento,Venta
vURGQFfPzptdyLRDVB7QUw==,Propiedad,2021-06-03,2021-07-12,2021-06-03,4.726,-74.118,Colombia,Cundinamarca,Bogotá D.C,Zona Occidental,Engativa,,,3.0,2.0,,,339000000.0,COP,,CASA EN VENTA EN Bogota,"En venta casa de tres niveles, conjunto residencial. Cuenta en su primer nivel con sala y comedor en ambientes separados, un baño social, piso primer nivel en cerámica, cocina abierta de buen tamaño, patio de ropas cubierto con teja traslucida. Segundo Nivel 2 habitaciones con closet mas un baño con ducha, Pisos Laminados 2do., Tercer nivel amplia habitación principal, estudio. zona de juegos. Cuenta con parqueadero propio, Closet en cada habitación. Calentador de paso a gas. El conjunto cuenta con portería, citófono, vigilancia 24 horas, cámaras de seguridad. Es una zona tranquila, rodeado de conjuntos de las mismas características, varios parques, fácil salida a la calle 80, supermercados, servicio de alimentador y Rutas de Transporte.",Casa,Venta
A0OruOxBkjapP1hg3Fe6Qg==,Propiedad,2021-06-03,9999-12-31,2021-06-03,4.683,-74.05,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Chapinero,Chico Reservado,,3.0,3.0,,,1050000000.0,COP,,APARTAMENTO EN VENTA EN Bogota,"En el ventajoso sector de El Chicó, el cual te brindará los mejores beneficios día a día, estamos ofreciendo para venta este espectacular apartamento.
El lugar se destaca por lo luminoso que es, su distribución y hermoso diseño moderno. Tanto el área privada como social, poseen gigantescos ventanales que vienen acompañados de una hermosa vista y que permiten la mejor entrada de luz natural.
Aquí tienes cocina cerrada, comedor independiente, sala y acceso a un acogedor balcón. Tienes tres habitaciones que se caracterizan por su espacio, y la principal viene con walk-in clóset. 
Llama ya para agendar tu cita.
Para mayor información visita nuestra página web. WWW.PADS.COM. Cod. 4347",Apartamento,Venta
AEKqQ1jYBe6wONYMeuTY+A==,Propiedad,2021-06-03,2021-06-30,2021-06-03,4.868,-74.048,Colombia,Cundinamarca,Chía,,,,,3.0,4.0,,,550000000.0,COP,,CASA EN VENTA EN CHIA ,"VENDO HERMOSA DE CASA DE TRES NIVELES EN SECTOR VALORIZADO EN CHIA, 3 HABITACIONES, 4 BAÑOS,  2 BALCONES, SALA CON CHIMENEA, COMEDOR, COCINA AMERICANA, ASCENSOR PARA LA FÁCIL MOVILIZACIÓN DE UNA PERSONA QUE TENGA ALGÚN TIPO DE LIMITACIÓN FÍSICA, ZONA DE PATIO. ZONA INFANTIL, SALÓN SOCIAL, ZONAS VERDES COMUNALES. 
CONTACTAME PARA MAS INFORMACIÓN. NATHALIA PEREZ 3176682487 - 3133872913 - 3508814040",Casa,Venta
0TgQoWt/k0yEsZu6lqt0vw==,Propiedad,2021-06-03,9999-12-31,2021-06-03,7.103,-73.129,Colombia,Santander,Bucaramanga,,,,,4.0,3.0,,,260000000.0,COP,,"VENDO CASA CIUDADELA REAL DE MINAS VILLAS DE SAN VALENTIN, 4 HAB, 3 BAÑOS","<b>VENDO CASA CIUDADELA REAL DE MINAS VILLAS DE SAN VALENTIN, 4 HAB, 3 BAÑOS</b><br><br>Vendo casa en real de Minas, C.R. VILLAS DE SAN VALENTIN, 4 habitaciones, 3 ba&ntilde;os, <br />
3 niveles, 90 m2, patio de ropas, sala comedor,<br />
parqueadero cubierto. <br />
260 millones(negociables)<br />
<br />
Zona social: piscinas para adultos y ni&ntilde;os, juegos infantiles, sal&oacute;n de reuniones, gimnasio, vigilancia las 24 horas, bien ubica cerca universidades, colegios, centro comercial Acropolis, parque de las cigarras, 180 mil de administracion.<br /><br><br> Características adicionales: <br>  <br><br> Ref#772602.",Casa,Venta
6ncrw2baq6/nozKSZLR61Q==,Propiedad,2021-06-03,2021-06-30,2021-06-03,4.807,-74.104,Colombia,Cundinamarca,Cota,,,,,4.0,5.0,,,1025000000.0,COP,,CASA EN VENTA EN CHIA ,"Vendo casa en Chía en la vía ChÍa - Cajica.  Conjunto de 8 casas en lotes independientes la casa tiene un lote de 400 mts y un área construida de 241 mts  tres niveles. El conjunto cuenta con vigilancia 24 horas, cctv, área de conserjería para conductores. parqueaderos para visitantes,  primer piso entrada principal y entrada auxiliar, hall de ingreso, baño social, jardín interior en piedra blanca. Sala auxiliar chimenea con punto de gas, sala principal, comedor con salida al BBQ, cocina tipo americano con vista al jardín, zona de ropas, alacena para no perecederos, muebles para linos y afuera tiene una bodega amplia. rodeada de jardines. Segundo piso con hall de habitaciones, área para tv, tres alcobas cada una con baño independiente y dos balcones. tercer nivel altillo amplio con baño independiente y terraza. diseño m oderno con la mejor ubicación de la milla de oro.",Casa,Venta
KskzWD/njSc9gZ0F9kGn2g==,Propiedad,2021-06-03,2021-06-30,2021-06-03,4.855,-74.054,Colombia,Cundinamarca,Chía,,,,,4.0,5.0,,,500000000.0,COP,,CASA EN VENTA EN CHIA ,"Vendo casa en Chia, en una zona residencial, un conjunto de construcción tradicional en tres niveles con 4 habitaciones, fachada en ladrillo a la vista un conjunto con sus casas ubicadas al rededor de la zona verde e infantil del conjunto, cada casa cuenta con 2 parqueaderos propios, acabados en madera maziza, chimenea en sala y  en estudio, amplios espacios, patio con zona bbq, 3 habitaciones en segundo nivel con balcones y adicional estudio, tercer nivel con estudio y habitación principal. Excelente opción de vivienda.",Casa,Venta
XQcErS+wluOCpMVtaU4M1Q==,Propiedad,2021-02-12,2021-03-29,2021-02-12,4.8634100673,-74.0654468536,Colombia,Cundinamarca,Chía,,,,2.0,2.0,,,,263807492.0,COP,,"Venta de Apartamentos en Chía, Proyecto Caña Dulce","Venta de Apartamentos de 53,80 m2 en Proyecto Caña Dulce, ubicado en Chía en sector exclusivo residencial del municipio. Disponibilidad en piso 4.

Caña Dulce es un excelente proyecto en venta sobre planos. Contamos con Apartaestudios y Apartamentos para entrega desde 7 hasta 18 meses. El Proyecto se encuentra diseñado exclusivamente para brindarte bienestar y confort. 

Inversión: Alta rentabilidad, excelente valorización y amplias terrazas.

Arquitectura Moderna y Bioclimática. Óptima Iluminación Natural y eléctrica LED. Vista panorámica al cerro de la Valvanera. (*Domótica incluída dependiendo de la forma de pago).

Espectaculares zonas de recreación y esparcimiento rodeadas de naturaleza ornamental. Hermosos Jardines. Cerca de los Mejores Restaurantes, Excelentes Colegios y Universidades, Parques, Centros Deportivos y Grandes Centros Comerciales.

ZONAS: Amplia Recepción, Zonas Verdes, Juegos Infantiles, Gimnasio, Salón Reuniones, Plazoleta, Sendero Peatonal, Lobby.
",Apartamento,Venta
7L7UyHJNX+wuO5uoEK+TWg==,Propiedad,2021-02-12,2021-03-29,2021-02-12,4.8634100673,-74.0654468536,Colombia,Cundinamarca,Chía,,,,3.0,3.0,,,,363431401.0,COP,,"Venta de Apartamentos en Chía, Proyecto Caña Dulce","Venta de Apartamentos de 76,96 m2 en Proyecto Caña Dulce, ubicado en Chía en sector exclusivo residencial del municipio. Disponibilidad en pisos 2, 3, 4 y 5.

Caña Dulce es un excelente proyecto en venta sobre planos. Contamos con Apartaestudios y Apartamentos para entrega desde 7 hasta 18 meses. El Proyecto se encuentra diseñado exclusivamente para brindarte bienestar y confort. 

Inversión: Alta rentabilidad, excelente valorización y amplias terrazas.

Arquitectura Moderna y Bioclimática. Óptima Iluminación Natural y eléctrica LED. Vista panorámica al cerro de la Valvanera. (*Domótica incluída dependiendo de la forma de pago).

Espectaculares zonas de recreación y esparcimiento rodeadas de naturaleza ornamental. Hermosos Jardines. Cerca de los Mejores Restaurantes, Excelentes Colegios y Universidades, Parques, Centros Deportivos y Grandes Centros Comerciales.

ZONAS: Amplia Recepción, Zonas Verdes, Juegos Infantiles, Gimnasio, Salón Reuniones, Plazoleta, Sendero Peatonal, Lobby.
",Apartamento,Venta
1IlKaw5Tk1nBsxpkphdD/A==,Propiedad,2021-02-12,9999-12-31,2021-02-12,6.1649822907,-75.5802941322,Colombia,Antioquia,Envigado,,,,3.0,3.0,,,,350000000.0,COP,,Apartamento para la venta en Envigado Sector Camino Verde,"Apartamento para la  venta, cuenta con sala comedor independiente, cocina integral abierta, zona de ropas independiente, un balcon una en el  área social,tres  alcobas cada una con closet, la alcoba principal con baño y vestier, pisos en ceramica, un baño social. parqueadero sencillo, un cuarto util. 

Urbanización con portería 24/horas,circuito cerrado de tv,ascensor,zonas comunes como piscina para adultos y niños, juegos infantiles,parqueadero de visitantes.

cerca del parque de parque de envigado, hospital, mall guadalcanal, centro comercial city plaza, avenida el poblado.

Transporte como alimentadores del metro y rutas de envigado.
",Apartamento,Venta
26/b/Lgc+9qt50Ml84n2cg==,Propiedad,2021-02-12,2021-02-23,2021-02-12,3.4764285,-76.5011286,Colombia,Valle del Cauca,Cali,,,,,,1.0,,,128000000.0,COP,,PRECIOSO APARTAMENTO REMODELADO EN TORRES DE COMFANDI,"HERMOSO APTO EN SEGUNDO PISO RECIEN REMODELADO, CON PISO EN CERAMICA, COCINA SEMI-INTEGRAL, CON ESTUFA CON HORNO, PUERTAS EN MADERA, APLIQUES, TOMAS NUEVOS, DIVISON DE BAÑO EN ACRILICO. 
UBICADO EN TORRES DE COMFANDI SOBRE AVDA PRINCIPAL, UNIDAD CERRAD ACON PORTERIA 24 HORAS, JUEGOS DE NIÑOS, CANCHA,  ZONAS VERDES, PARQUEADERO COMUNITARIO.
ESTRATO 3. ADMON  105.000
EN FRENTE  DE BRISAS DE LOS ANDES, BARRIO LOS ALMENDROS.
CERCA A ZONA COMERCIAL.
AL DIA DE TODO. PRECIO NEGOCIABLE DESOCUPADO
DIRECTO PROPIETARIOS",Apartamento,Venta
Wre8OjBAYgG+2flBzWNqAQ==,Propiedad,2021-02-12,2021-05-14,2021-02-12,,,Colombia,Bolívar,Santa Catalina,,,,,1.0,1.0,,,235000000.0,COP,,APARTAESTUDIO EN VENTA EN LA ESTRELLA SURAMERICA,"<b>APARTAESTUDIO EN VENTA EN LA ESTRELLA SURAMERICA</b><br><br>Hermoso Apartamento en Venta, 47m2, hermosa vista, piso medio con ascensor.<br />
<br />
2 Ambientes: Sala Comedor y habitaci&oacute;n Independiente con Closet,1 ba&ntilde;o con cabina y mueble, cocina integral con barra ,Estufa a Gas, Horno El&eacute;ctrico, Balc&oacute;n con acceso por la habitaci&oacute;n y Sala Comedor, zona de ropas, piso en cer&aacute;mica.<br />
<br />
Parqueadero Sencillo, Sin Cuarto &Uacute;til (Con Posibilidad de compra al proyecto)<br />
<br />
Unidad cerrada con vigilancia 24 horas, piscina, sal&oacute;n social, juegos infantiles, y amplias zonas comunes.<br />
<br />
Excelente ubicaci&oacute;n cerca al Mall Suramerica, sector de valorizaci&oacute;n, m&uacute;ltiples rutas de transporte, Mall en el Primer Piso.<br /><br><br> Características adicionales: <br>  <br><br> Ref#673938.",Apartamento,Venta
AaqKdVjUitdpcztN8uom0Q==,Propiedad,2021-02-12,9999-12-31,2021-02-12,10.468,-75.499,Colombia,Bolívar,Cartagena,,,,,2.0,2.0,,,560000000.0,COP,,APARTAMENTO EN VENTA EN CARTAGENA ,"partamento ubicado en la zona Norte de Cartagena, en el Edificio Terrazinno II , con salida directa a la playa, es el   ideal para disfrutar en tus vacaciones o para invertir, con una vista increíble a la Ciénaga de la Virgen desde un 6to piso.   Al entrar encontrarás en un solo ambiente cocina abierta y  sala,  baño auxiliar ,dos alcobas, la principal con su baño y vestier, Amplio Balcón.  El edificio cuenta con; 4 Piscinas, 2 Jacuzzis, Sauna y Gimnasio. El apartamento lo entregan  Amoblado. 

Contáctame ya!",Apartamento,Venta
YgVLDHIWXDXi6ri4vmDdxw==,Propiedad,2021-02-12,2021-02-13,2021-02-12,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,195000000.0,COP,,Apartamento en Venta Ubicado en RIONEGRO,"Codigo Inmueble 6309 No pierdas esta oportunidad!! Hermoso apartamento con 3 habitaciones, 2 baños completos. Iluminado, buena ventilación, cómodas áreas hacen de este inmueble un lugar único para vivir, cerca a Centros Comerciales, supermercados, restaurantes. Porque los asuntos importantes deben quedar en manos de expertos, llámanos para ampliarte la información.",Apartamento,Venta
Afqw881SuaS6cblc9QOnUA==,Propiedad,2021-02-12,2021-02-13,2021-02-12,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,264999997.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,Codigo Inmueble 587 Apartamento para estrenar en la Floresta excelentes acabados muy bien ubicado buenas rutas de transporte publico cercano a estacion del Metro,Apartamento,Venta
PQoYj9UUit6eR758pJbfgQ==,Propiedad,2021-02-12,2021-10-02,2021-02-12,,,Colombia,Bolívar,Santa Catalina,,,,,3.0,2.0,,,350000000.0,COP,,APARTAMENTO EN VENTA SURAMERICA LA ESTRELLA,"<b>APARTAMENTO EN VENTA SURAMERICA LA ESTRELLA</b><br><br>Hermoso Apartamento en Venta con &aacute;rea aproximada 77.6 m2 con ascensor, con vista a zona verde.<br />
<br />
Conta de Sala comedor, balc&oacute;n, alcoba principal con closet y ba&ntilde;o privado, dos alcobas auxiliares con closet, ba&ntilde;o cabinado, cocina integral, zona de ropas, piso en cer&aacute;mica y madera laminada, dos Parqueaderos independientes.<br />
<br />
Unidad cerrada con vigilancia 24 horas, piscina, sal&oacute;n social, juegos infantiles, cancha y gimnasio.<br />
<br />
Excelente ubicaci&oacute;n cerca al Mall Suram&eacute;rica ,Mall Plaza 77, Estaci&oacute;n Metro Estrella, sector de valorizaci&oacute;n, m&uacute;ltiples rutas de transporte.<br />
<br />
Estrato:4<br /><br><br> Características adicionales: <br>  <br><br> Ref#673917.",Apartamento,Venta
qe/rFBXR0Uv99vlMFRXD3w==,Propiedad,2021-02-12,2021-03-17,2021-02-12,7.916479,-72.48596,Colombia,Norte de Santander,Cúcuta,,,,,,4.0,,,240000000.0,COP,,venta casa en conjunto cerrado,"venta casa en conjunto cerrado.

primer piso
parqueadero
sala comedor
estudio
baño social
cocina integral
patio de ropas
habitación de servicio, con baño privado.

SEGUNDO PISO
3 habitaciones todas con closeth
la principal con baño privado, vestier y balcón
1 baño auxiliar

vigilancia las 24 horas, zonas verdes, zona de juegos infantiles, piscina para adultos y piscina para niños.

Verla es comprarla",Casa,Venta
HPcAWDBMSnC663kfNPvlag==,Propiedad,2021-02-12,2021-03-09,2021-02-12,11.00040696,-74.81102049,Colombia,Atlántico,Barranquilla,,,,,,4.0,,,680000000.0,COP,,Vendo hermoso apartamento Alto Prado,"Vendo amplio y cómodo apartamento en sector de Alto Prado con 156 metros cuadrados consta de sala comedor cocina integral amplia y fresca área de labores balcón amplio cómodo vista al rio, 3 habitaciones cada habitación con baño y baño social doble parqueadero + depósito administración económica $800.000, el apartamento cuenta con calentador de agua, ubicado 100% en la sombra, el edificio cuenta con planta de suplencia total, parque infantil, terraza bbq, vigilancia 24 horas",Apartamento,Venta
BrLTgpDMNtRThTvRKXU0Vw==,Propiedad,2021-02-12,2021-09-03,2021-02-12,7.893,-72.483,Colombia,Norte de Santander,Cúcuta,,,,,,5.0,,,620000000.0,COP,,Casa_Local En Venta En Cúcuta Barrio San Luis CodVBHCI1782,COD 1782 CONSTA DE: EN SU FRENTE 2 LOCALES COMERCIALESCON AREA CADA UNO 3|70M2 * 14 FONDO CON UNA HABITACION |PARQUEADERO Y PUNTO PARA INSTALAR BAÑO.     LA CASA CUENTA CON: 4 PARQUEADEROS CUBIERTOS| SALA| COMEDOR| COCINA INTEGRAL| ZONA DE ROPAS| PATIO| 4 HABITACIONES CON CLOSET| 5 BAÑOS.,Casa,Venta
kFnLXIoes+sDeFNikc8U2g==,Propiedad,2021-02-12,2021-02-15,2021-02-12,6.29964742,-75.56790588,Colombia,Antioquia,Medellín,Castilla,,,,,2.0,,,160000000.0,COP,,Vendo hermoso apartamento sector gratamira _ wasi3312826,Aparmemanto piso 3 apto 301 sus comodidades son Sala comedor Balcón 2 habitaciones 2 closet 2 baños (calentador ) cabinados en vidrio templado muebles en madera y lavamanos de lujo 1 patio paqueñoCocina integral (red de gas )Área cuadrada 68mBarrio: Girardot Dirección :calle 103 E #67-7Apartamento muy bien ubicado a media cuadra de la estación del metro SENA a 3 cuadras de la estación de gasolina de zenu en la autopista norte. Hay 3 colegios en la zona el centro tecnológico el SENA a una cuadra hay parques y zonas verdes dente al apartamento.,Apartamento,Venta
